time_ms,ch1_v,ch2_v
1460,4.50,3.75
1461,4.50,3.75
1463,4.51,3.76
1464,4.51,3.76
1465,4.51,3.75
1466,4.51,3.75
1467,4.51,3.74
1468,4.51,3.74
1469,4.51,3.73
1470,4.52,3.73
1472,4.52,3.73
1473,4.51,3.73
1474,4.51,3.73
1475,4.50,3.72
1476,4.49,3.72
1477,4.48,3.72
1478,4.48,3.72
1479,4.48,3.73
1481,4.48,3.73
1482,4.49,3.74
1483,4.49,3.74
1484,4.49,3.74
1485,4.50,3.74
1486,4.50,3.74
1487,4.49,3.73
1488,4.49,3.73
1490,4.49,3.72
1491,4.48,3.72
1492,4.48,3.72
1494,4.48,3.73
1495,4.49,3.74
1496,4.49,3.75
1497,4.49,3.75
1498,4.48,3.75
1500,4.48,3.75
1501,4.48,3.74
1502,4.47,3.74
1503,4.46,3.73
1504,4.46,3.73
1505,4.46,3.73
1506,4.46,3.73
1507,4.46,3.74
1509,4.46,3.74
1510,4.46,3.74
1511,4.46,3.74
1512,4.47,3.74
1513,4.48,3.74
1514,4.48,3.75
1515,4.49,3.75
1516,4.50,3.74
1518,4.50,3.74
1519,4.51,3.74
1520,4.51,3.74
1521,4.52,3.74
1522,4.52,3.74
1523,4.52,3.74
1524,4.52,3.74
1525,4.51,3.74
1527,4.51,3.73
1528,4.50,3.73
1529,4.49,3.73
1530,4.49,3.73
1531,4.49,3.74
1532,4.48,3.74
1533,4.49,3.74
1534,4.49,3.75
1537,4.49,3.75
1538,4.50,3.75
1539,4.50,3.75
1540,4.50,3.75
1541,4.51,3.75
1542,4.51,3.74
1543,4.52,3.74
1544,4.52,3.73
1546,4.52,3.73
1547,4.51,3.73
1548,4.51,3.72
1549,4.50,3.72
1550,4.49,3.72
1551,4.48,3.72
1552,4.47,3.72
1553,4.47,3.72
1555,4.47,3.73
1556,4.47,3.74
1557,4.48,3.74
1558,4.48,3.74
1559,4.49,3.74
1560,4.51,3.74
1561,4.51,3.74
1562,4.52,3.73
1564,4.51,3.73
1565,4.51,3.72
1566,4.49,3.71
1567,4.48,3.71
1568,4.47,3.72
1569,4.46,3.72
1570,4.45,3.73
1571,4.45,3.74
1573,4.45,3.74
